EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
EURUSD,2019-08-01 00:00:00,1.10715,1.10717,1.10711,1.10715,90
EURUSD,2019-08-01 00:01:00,1.10714,1.10714,1.10697,1.10700,108
EURUSD,2019-08-01 00:02:00,1.10699,1.10711,1.10677,1.10685,130
EURUSD,2019-08-01 00:03:00,1.10686,1.10687,1.10675,1.10679,88
EURUSD,2019-08-01 00:04:00,1.10678,1.10682,1.10675,1.10677,68
EURUSD,2019-08-01 00:05:00,1.10676,1.10682,1.10674,1.10674,107
EURUSD,2019-08-01 00:06:00,1.10675,1.10682,1.10675,1.10676,60
EURUSD,2019-08-01 00:07:00,1.10677,1.10685,1.10677,1.10684,55
EURUSD,2019-08-01 00:08:00,1.10682,1.10685,1.10674,1.10674,87
EURUSD,2019-08-01 00:09:00,1.10675,1.10675,1.10668,1.10674,71
EURUSD,2019-08-01 00:10:00,1.10673,1.10674,1.10647,1.10648,83
EURUSD,2019-08-01 00:11:00,1.10649,1.10655,1.10644,1.10645,107
EURUSD,2019-08-01 00:12:00,1.10644,1.10645,1.10623,1.10626,173
EURUSD,2019-08-01 00:13:00,1.10627,1.10648,1.10626,1.10631,127
EURUSD,2019-08-01 00:14:00,1.10633,1.10638,1.10627,1.10632,98
EURUSD,2019-08-01 00:15:00,1.10633,1.10638,1.10613,1.10617,149
EURUSD,2019-08-01 00:16:00,1.10616,1.10620,1.10583,1.10589,188
EURUSD,2019-08-01 00:17:00,1.10590,1.10596,1.10544,1.10557,270
EURUSD,2019-08-01 00:18:00,1.10551,1.10576,1.10549,1.10574,306
EURUSD,2019-08-01 00:19:00,1.10575,1.10589,1.10571,1.10581,212
EURUSD,2019-08-01 00:20:00,1.10582,1.10591,1.10572,1.10576,115
EURUSD,2019-08-01 00:21:00,1.10577,1.10577,1.10550,1.10553,167
EURUSD,2019-08-01 00:22:00,1.10554,1.10558,1.10542,1.10547,177
EURUSD,2019-08-01 00:23:00,1.10546,1.10550,1.10531,1.10540,274
EURUSD,2019-08-01 00:24:00,1.10539,1.10562,1.10538,1.10559,159
EURUSD,2019-08-01 00:25:00,1.10558,1.10562,1.10519,1.10529,200
EURUSD,2019-08-01 00:26:00,1.10528,1.10531,1.10519,1.10525,148
EURUSD,2019-08-01 00:27:00,1.10524,1.10558,1.10521,1.10555,158
EURUSD,2019-08-01 00:28:00,1.10554,1.10559,1.10543,1.10550,152
EURUSD,2019-08-01 00:29:00,1.10549,1.10553,1.10523,1.10530,114
EURUSD,2019-08-01 00:30:00,1.10529,1.10531,1.10514,1.10519,132
EURUSD,2019-08-01 00:31:00,1.10518,1.10536,1.10508,1.10536,124
EURUSD,2019-08-01 00:32:00,1.10537,1.10545,1.10531,1.10544,157
EURUSD,2019-08-01 00:33:00,1.10545,1.10546,1.10511,1.10525,191
EURUSD,2019-08-01 00:34:00,1.10521,1.10534,1.10521,1.10532,114
EURUSD,2019-08-01 00:35:00,1.10533,1.10534,1.10519,1.10529,152
EURUSD,2019-08-01 00:36:00,1.10528,1.10532,1.10507,1.10513,153
EURUSD,2019-08-01 00:37:00,1.10512,1.10523,1.10511,1.10523,125
EURUSD,2019-08-01 00:38:00,1.10518,1.10533,1.10518,1.10532,100
EURUSD,2019-08-01 00:39:00,1.10533,1.10536,1.10508,1.10512,152
EURUSD,2019-08-01 00:40:00,1.10511,1.10519,1.10506,1.10513,117
EURUSD,2019-08-01 00:41:00,1.10512,1.10530,1.10512,1.10529,99
EURUSD,2019-08-01 00:42:00,1.10528,1.10532,1.10510,1.10520,121
EURUSD,2019-08-01 00:43:00,1.10519,1.10523,1.10518,1.10523,41
EURUSD,2019-08-01 00:44:00,1.10522,1.10526,1.10507,1.10524,104
EURUSD,2019-08-01 00:45:00,1.10525,1.10527,1.10500,1.10501,126
EURUSD,2019-08-01 00:46:00,1.10497,1.10501,1.10355,1.10397,493
EURUSD,2019-08-01 00:47:00,1.10399,1.10437,1.10387,1.10424,354
EURUSD,2019-08-01 00:48:00,1.10419,1.10467,1.10414,1.10428,314
EURUSD,2019-08-01 00:49:00,1.10424,1.10453,1.10424,1.10436,238
EURUSD,2019-08-01 00:50:00,1.10439,1.10457,1.10429,1.10457,137
EURUSD,2019-08-01 00:51:00,1.10456,1.10457,1.10427,1.10429,223
EURUSD,2019-08-01 00:52:00,1.10430,1.10444,1.10416,1.10423,215
EURUSD,2019-08-01 00:53:00,1.10424,1.10435,1.10385,1.10390,189
EURUSD,2019-08-01 00:54:00,1.10391,1.10394,1.10331,1.10376,396
EURUSD,2019-08-01 00:55:00,1.10373,1.10420,1.10366,1.10405,383
EURUSD,2019-08-01 00:56:00,1.10406,1.10424,1.10397,1.10423,283
EURUSD,2019-08-01 00:57:00,1.10424,1.10429,1.10403,1.10403,181
EURUSD,2019-08-01 00:58:00,1.10402,1.10411,1.10393,1.10407,141
EURUSD,2019-08-01 00:59:00,1.10405,1.10415,1.10400,1.10415,83
EURUSD,2019-08-01 01:00:00,1.10414,1.10416,1.10390,1.10391,318
EURUSD,2019-08-01 01:01:00,1.10392,1.10402,1.10372,1.10398,227
EURUSD,2019-08-01 01:02:00,1.10397,1.10412,1.10393,1.10411,130
EURUSD,2019-08-01 01:03:00,1.10412,1.10423,1.10400,1.10416,144
EURUSD,2019-08-01 01:04:00,1.10421,1.10422,1.10403,1.10421,141
EURUSD,2019-08-01 01:05:00,1.10422,1.10426,1.10411,1.10423,193
EURUSD,2019-08-01 01:06:00,1.10424,1.10433,1.10422,1.10432,81
EURUSD,2019-08-01 01:07:00,1.10431,1.10437,1.10421,1.10432,174
EURUSD,2019-08-01 01:08:00,1.10431,1.10440,1.10421,1.10439,171
EURUSD,2019-08-01 01:09:00,1.10438,1.10439,1.10422,1.10428,113
EURUSD,2019-08-01 01:10:00,1.10429,1.10432,1.10420,1.10424,133
EURUSD,2019-08-01 01:11:00,1.10423,1.10431,1.10419,1.10425,128
EURUSD,2019-08-01 01:12:00,1.10424,1.10443,1.10413,1.10439,180
EURUSD,2019-08-01 01:13:00,1.10435,1.10440,1.10403,1.10409,157
EURUSD,2019-08-01 01:14:00,1.10410,1.10410,1.10380,1.10380,174
EURUSD,2019-08-01 01:15:00,1.10385,1.10398,1.10380,1.10395,168
EURUSD,2019-08-01 01:16:00,1.10396,1.10405,1.10389,1.10400,151
EURUSD,2019-08-01 01:17:00,1.10399,1.10400,1.10380,1.10394,88
EURUSD,2019-08-01 01:18:00,1.10395,1.10413,1.10394,1.10412,105
EURUSD,2019-08-01 01:19:00,1.10411,1.10425,1.10407,1.10424,129
EURUSD,2019-08-01 01:20:00,1.10423,1.10435,1.10423,1.10433,67
EURUSD,2019-08-01 01:21:00,1.10434,1.10437,1.10423,1.10425,111
EURUSD,2019-08-01 01:22:00,1.10426,1.10426,1.10407,1.10408,143
EURUSD,2019-08-01 01:23:00,1.10407,1.10411,1.10391,1.10398,150
EURUSD,2019-08-01 01:24:00,1.10397,1.10421,1.10393,1.10421,115
EURUSD,2019-08-01 01:25:00,1.10420,1.10433,1.10418,1.10424,132
