EPIC,DATE_TIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
USDJPY,2019-08-01 00:00:00,108.819,108.835,108.810,108.815,181
USDJPY,2019-08-01 00:01:00,108.816,108.828,108.809,108.823,228
USDJPY,2019-08-01 00:02:00,108.824,108.852,108.821,108.843,223
USDJPY,2019-08-01 00:03:00,108.842,108.852,108.839,108.846,179
USDJPY,2019-08-01 00:04:00,108.847,108.868,108.846,108.861,159
USDJPY,2019-08-01 00:05:00,108.860,108.866,108.852,108.859,196
USDJPY,2019-08-01 00:06:00,108.858,108.859,108.841,108.843,147
USDJPY,2019-08-01 00:07:00,108.842,108.844,108.832,108.841,120
USDJPY,2019-08-01 00:08:00,108.842,108.844,108.831,108.835,136
USDJPY,2019-08-01 00:09:00,108.834,108.845,108.825,108.843,157
USDJPY,2019-08-01 00:10:00,108.844,108.857,108.841,108.856,168
USDJPY,2019-08-01 00:11:00,108.857,108.870,108.851,108.869,238
USDJPY,2019-08-01 00:12:00,108.870,108.894,108.867,108.893,239
USDJPY,2019-08-01 00:13:00,108.892,108.901,108.884,108.888,219
USDJPY,2019-08-01 00:14:00,108.889,108.891,108.878,108.881,175
USDJPY,2019-08-01 00:15:00,108.882,108.924,108.877,108.920,210
USDJPY,2019-08-01 00:16:00,108.921,108.950,108.917,108.937,296
USDJPY,2019-08-01 00:17:00,108.936,109.078,108.936,109.060,439
USDJPY,2019-08-01 00:18:00,109.059,109.086,109.048,109.054,478
USDJPY,2019-08-01 00:19:00,109.055,109.059,109.015,109.022,339
USDJPY,2019-08-01 00:20:00,109.021,109.039,109.021,109.038,215
USDJPY,2019-08-01 00:21:00,109.039,109.043,109.025,109.031,266
USDJPY,2019-08-01 00:22:00,109.032,109.080,109.029,109.080,287
USDJPY,2019-08-01 00:23:00,109.082,109.176,109.082,109.162,484
USDJPY,2019-08-01 00:24:00,109.161,109.169,109.126,109.141,313
USDJPY,2019-08-01 00:25:00,109.140,109.151,109.119,109.119,300
USDJPY,2019-08-01 00:26:00,109.120,109.135,109.109,109.132,237
USDJPY,2019-08-01 00:27:00,109.133,109.149,109.132,109.138,221
USDJPY,2019-08-01 00:28:00,109.139,109.151,109.130,109.143,203
USDJPY,2019-08-01 00:29:00,109.142,109.146,109.126,109.127,151
USDJPY,2019-08-01 00:30:00,109.128,109.149,109.119,109.147,181
USDJPY,2019-08-01 00:31:00,109.148,109.171,109.147,109.164,167
USDJPY,2019-08-01 00:32:00,109.163,109.190,109.145,109.164,309
USDJPY,2019-08-01 00:33:00,109.167,109.195,109.166,109.189,206
USDJPY,2019-08-01 00:34:00,109.190,109.190,109.171,109.172,253
USDJPY,2019-08-01 00:35:00,109.173,109.194,109.171,109.183,228
USDJPY,2019-08-01 00:36:00,109.182,109.201,109.176,109.200,292
USDJPY,2019-08-01 00:37:00,109.201,109.216,109.192,109.195,267
USDJPY,2019-08-01 00:38:00,109.194,109.201,109.178,109.188,223
USDJPY,2019-08-01 00:39:00,109.187,109.199,109.175,109.195,253
USDJPY,2019-08-01 00:40:00,109.196,109.203,109.181,109.201,164
USDJPY,2019-08-01 00:41:00,109.202,109.219,109.193,109.193,234
USDJPY,2019-08-01 00:42:00,109.194,109.204,109.187,109.188,202
USDJPY,2019-08-01 00:43:00,109.189,109.194,109.177,109.183,145
USDJPY,2019-08-01 00:44:00,109.184,109.216,109.184,109.208,186
USDJPY,2019-08-01 00:45:00,109.209,109.213,109.194,109.206,145
USDJPY,2019-08-01 00:46:00,109.205,109.314,109.204,109.286,432
USDJPY,2019-08-01 00:47:00,109.287,109.308,109.257,109.263,376
USDJPY,2019-08-01 00:48:00,109.267,109.273,109.252,109.254,250
USDJPY,2019-08-01 00:49:00,109.255,109.255,109.235,109.243,223
USDJPY,2019-08-01 00:50:00,109.244,109.249,109.237,109.239,156
USDJPY,2019-08-01 00:51:00,109.240,109.245,109.228,109.243,231
USDJPY,2019-08-01 00:52:00,109.242,109.243,109.223,109.240,201
USDJPY,2019-08-01 00:53:00,109.239,109.266,109.238,109.266,171
USDJPY,2019-08-01 00:54:00,109.265,109.275,109.225,109.225,293
USDJPY,2019-08-01 00:55:00,109.227,109.266,109.226,109.259,326
USDJPY,2019-08-01 00:56:00,109.260,109.262,109.243,109.247,180
USDJPY,2019-08-01 00:57:00,109.246,109.262,109.232,109.241,294
USDJPY,2019-08-01 00:58:00,109.242,109.251,109.240,109.250,146
USDJPY,2019-08-01 00:59:00,109.253,109.268,109.252,109.253,141
USDJPY,2019-08-01 01:00:00,109.252,109.287,109.242,109.261,335
USDJPY,2019-08-01 01:01:00,109.259,109.266,109.244,109.266,268
USDJPY,2019-08-01 01:02:00,109.267,109.268,109.246,109.253,200
USDJPY,2019-08-01 01:03:00,109.252,109.252,109.224,109.234,165
USDJPY,2019-08-01 01:04:00,109.235,109.246,109.229,109.235,239
USDJPY,2019-08-01 01:05:00,109.234,109.259,109.231,109.250,164
USDJPY,2019-08-01 01:06:00,109.249,109.249,109.235,109.238,120
USDJPY,2019-08-01 01:07:00,109.239,109.239,109.208,109.219,186
USDJPY,2019-08-01 01:08:00,109.220,109.233,109.215,109.231,199
USDJPY,2019-08-01 01:09:00,109.232,109.232,109.220,109.231,191
USDJPY,2019-08-01 01:10:00,109.232,109.239,109.230,109.231,179
USDJPY,2019-08-01 01:11:00,109.232,109.261,109.231,109.257,205
USDJPY,2019-08-01 01:12:00,109.256,109.257,109.228,109.240,231
USDJPY,2019-08-01 01:13:00,109.242,109.244,109.236,109.244,156
USDJPY,2019-08-01 01:14:00,109.243,109.257,109.243,109.253,172
USDJPY,2019-08-01 01:15:00,109.252,109.264,109.239,109.246,223
USDJPY,2019-08-01 01:16:00,109.245,109.276,109.244,109.265,158
USDJPY,2019-08-01 01:17:00,109.264,109.287,109.262,109.277,174
USDJPY,2019-08-01 01:18:00,109.276,109.287,109.248,109.251,187
USDJPY,2019-08-01 01:19:00,109.252,109.254,109.237,109.239,179
USDJPY,2019-08-01 01:20:00,109.238,109.252,109.238,109.241,142
USDJPY,2019-08-01 01:21:00,109.242,109.244,109.231,109.232,187
USDJPY,2019-08-01 01:22:00,109.231,109.259,109.231,109.246,196
USDJPY,2019-08-01 01:23:00,109.245,109.250,109.235,109.238,173
USDJPY,2019-08-01 01:24:00,109.239,109.247,109.224,109.225,165
USDJPY,2019-08-01 01:25:00,109.224,109.232,109.221,109.224,160
USDJPY,2019-08-01 01:26:00,109.223,109.227,109.209,109.211,190
USDJPY,2019-08-01 01:27:00,109.210,109.212,109.187,109.194,171
USDJPY,2019-08-01 01:28:00,109.193,109.217,109.187,109.199,203
USDJPY,2019-08-01 01:29:00,109.200,109.211,109.200,109.203,162
USDJPY,2019-08-01 01:30:00,109.204,109.214,109.202,109.206,168
USDJPY,2019-08-01 01:31:00,109.207,109.223,109.207,109.221,132
USDJPY,2019-08-01 01:32:00,109.220,109.223,109.204,109.211,154
USDJPY,2019-08-01 01:33:00,109.210,109.211,109.186,109.210,170
USDJPY,2019-08-01 01:34:00,109.209,109.212,109.201,109.207,139
USDJPY,2019-08-01 01:35:00,109.208,109.212,109.184,109.193,175
USDJPY,2019-08-01 01:36:00,109.194,109.204,109.192,109.199,193
USDJPY,2019-08-01 01:37:00,109.200,109.209,109.199,109.202,135
USDJPY,2019-08-01 01:38:00,109.203,109.213,109.190,109.200,158
USDJPY,2019-08-01 01:39:00,109.201,109.201,109.179,109.193,147
USDJPY,2019-08-01 01:40:00,109.192,109.201,109.189,109.200,156
USDJPY,2019-08-01 01:41:00,109.202,109.210,109.186,109.188,192
USDJPY,2019-08-01 01:42:00,109.187,109.188,109.175,109.177,134
USDJPY,2019-08-01 01:43:00,109.176,109.180,109.168,109.169,137
USDJPY,2019-08-01 01:44:00,109.170,109.177,109.163,109.171,108
USDJPY,2019-08-01 01:45:00,109.172,109.190,109.171,109.190,156
USDJPY,2019-08-01 01:46:00,109.192,109.201,109.185,109.188,106
USDJPY,2019-08-01 01:47:00,109.187,109.195,109.164,109.191,190
USDJPY,2019-08-01 01:48:00,109.190,109.205,109.188,109.197,195
USDJPY,2019-08-01 01:49:00,109.198,109.215,109.189,109.210,189
USDJPY,2019-08-01 01:50:00,109.209,109.222,109.205,109.207,201
USDJPY,2019-08-01 01:51:00,109.206,109.207,109.186,109.198,169
USDJPY,2019-08-01 01:52:00,109.199,109.207,109.194,109.203,161
USDJPY,2019-08-01 01:53:00,109.202,109.206,109.190,109.191,146
USDJPY,2019-08-01 01:54:00,109.190,109.203,109.188,109.196,153
USDJPY,2019-08-01 01:55:00,109.197,109.199,109.187,109.193,128
USDJPY,2019-08-01 01:56:00,109.194,109.203,109.193,109.202,119
USDJPY,2019-08-01 01:57:00,109.201,109.210,109.200,109.209,107
USDJPY,2019-08-01 01:58:00,109.210,109.212,109.197,109.203,148
USDJPY,2019-08-01 01:59:00,109.202,109.210,109.201,109.208,134
USDJPY,2019-08-01 02:00:00,109.207,109.212,109.203,109.211,133
USDJPY,2019-08-01 02:01:00,109.210,109.220,109.208,109.210,138
USDJPY,2019-08-01 02:02:00,109.209,109.221,109.209,109.218,91
USDJPY,2019-08-01 02:03:00,109.217,109.228,109.217,109.223,73
USDJPY,2019-08-01 02:04:00,109.224,109.225,109.216,109.217,101
USDJPY,2019-08-01 02:05:00,109.216,109.224,109.213,109.218,113
USDJPY,2019-08-01 02:06:00,109.217,109.218,109.203,109.212,118
USDJPY,2019-08-01 02:07:00,109.211,109.213,109.207,109.208,93
USDJPY,2019-08-01 02:08:00,109.209,109.215,109.208,109.211,95
USDJPY,2019-08-01 02:09:00,109.210,109.223,109.210,109.222,75
USDJPY,2019-08-01 02:10:00,109.223,109.224,109.218,109.221,95
USDJPY,2019-08-01 02:11:00,109.222,109.222,109.212,109.215,129
USDJPY,2019-08-01 02:12:00,109.216,109.216,109.208,109.212,95
USDJPY,2019-08-01 02:13:00,109.211,109.215,109.210,109.211,81
USDJPY,2019-08-01 02:14:00,109.210,109.212,109.198,109.201,114
USDJPY,2019-08-01 02:15:00,109.202,109.202,109.192,109.192,101
USDJPY,2019-08-01 02:16:00,109.193,109.194,109.180,109.180,96
USDJPY,2019-08-01 02:17:00,109.181,109.184,109.177,109.182,124
USDJPY,2019-08-01 02:18:00,109.181,109.187,109.178,109.187,108
USDJPY,2019-08-01 02:19:00,109.186,109.192,109.183,109.185,97
USDJPY,2019-08-01 02:20:00,109.184,109.186,109.179,109.183,100
USDJPY,2019-08-01 02:21:00,109.182,109.182,109.172,109.177,163
USDJPY,2019-08-01 02:22:00,109.179,109.183,109.167,109.168,131
USDJPY,2019-08-01 02:23:00,109.169,109.175,109.169,109.173,127
USDJPY,2019-08-01 02:24:00,109.174,109.186,109.173,109.179,60
USDJPY,2019-08-01 02:25:00,109.178,109.182,109.173,109.181,116
USDJPY,2019-08-01 02:26:00,109.182,109.185,109.172,109.173,125
USDJPY,2019-08-01 02:27:00,109.172,109.177,109.168,109.174,111
USDJPY,2019-08-01 02:28:00,109.175,109.181,109.172,109.172,75
USDJPY,2019-08-01 02:29:00,109.173,109.175,109.162,109.166,100
USDJPY,2019-08-01 02:30:00,109.167,109.173,109.156,109.156,139
USDJPY,2019-08-01 02:31:00,109.155,109.157,109.143,109.144,135
USDJPY,2019-08-01 02:32:00,109.146,109.151,109.142,109.144,80
USDJPY,2019-08-01 02:33:00,109.143,109.145,109.138,109.139,84
USDJPY,2019-08-01 02:34:00,109.138,109.144,109.135,109.141,110
USDJPY,2019-08-01 02:35:00,109.140,109.155,109.138,109.141,107
USDJPY,2019-08-01 02:36:00,109.142,109.148,109.140,109.148,60
USDJPY,2019-08-01 02:37:00,109.149,109.149,109.137,109.138,104
USDJPY,2019-08-01 02:38:00,109.137,109.149,109.135,109.144,113
USDJPY,2019-08-01 02:39:00,109.145,109.145,109.128,109.130,167
USDJPY,2019-08-01 02:40:00,109.131,109.137,109.127,109.135,102
USDJPY,2019-08-01 02:41:00,109.136,109.147,109.135,109.138,105
USDJPY,2019-08-01 02:42:00,109.139,109.151,109.134,109.145,124
USDJPY,2019-08-01 02:43:00,109.144,109.146,109.131,109.133,133
USDJPY,2019-08-01 02:44:00,109.134,109.150,109.124,109.126,154
USDJPY,2019-08-01 02:45:00,109.127,109.132,109.120,109.131,135
USDJPY,2019-08-01 02:46:00,109.132,109.134,109.117,109.133,105
USDJPY,2019-08-01 02:47:00,109.134,109.147,109.133,109.146,111
USDJPY,2019-08-01 02:48:00,109.145,109.145,109.137,109.139,77
USDJPY,2019-08-01 02:49:00,109.138,109.141,109.132,109.134,82
USDJPY,2019-08-01 02:50:00,109.133,109.133,109.126,109.129,58
USDJPY,2019-08-01 02:51:00,109.128,109.145,109.125,109.137,78
USDJPY,2019-08-01 02:52:00,109.138,109.140,109.125,109.128,88
USDJPY,2019-08-01 02:53:00,109.129,109.135,109.127,109.131,49
USDJPY,2019-08-01 02:54:00,109.132,109.142,109.124,109.139,113
USDJPY,2019-08-01 02:55:00,109.140,109.164,109.138,109.150,160
USDJPY,2019-08-01 02:56:00,109.149,109.150,109.140,109.140,82
USDJPY,2019-08-01 02:57:00,109.139,109.140,109.127,109.134,93
USDJPY,2019-08-01 02:58:00,109.133,109.136,109.127,109.134,96
USDJPY,2019-08-01 02:59:00,109.135,109.143,109.131,109.141,130
USDJPY,2019-08-01 03:00:00,109.140,109.145,109.138,109.145,131
USDJPY,2019-08-01 03:01:00,109.146,109.146,109.140,109.143,69
USDJPY,2019-08-01 03:02:00,109.142,109.145,109.138,109.138,73
USDJPY,2019-08-01 03:03:00,109.137,109.145,109.137,109.141,70
USDJPY,2019-08-01 03:04:00,109.140,109.143,109.136,109.141,106
USDJPY,2019-08-01 03:05:00,109.140,109.147,109.133,109.145,67
USDJPY,2019-08-01 03:06:00,109.144,109.153,109.143,109.151,60
USDJPY,2019-08-01 03:07:00,109.150,109.160,109.150,109.158,73
USDJPY,2019-08-01 03:08:00,109.159,109.160,109.153,109.156,74
USDJPY,2019-08-01 03:09:00,109.155,109.157,109.150,109.151,69
USDJPY,2019-08-01 03:10:00,109.150,109.153,109.147,109.153,62
USDJPY,2019-08-01 03:11:00,109.151,109.156,109.149,109.152,120
USDJPY,2019-08-01 03:12:00,109.151,109.163,109.151,109.158,82
USDJPY,2019-08-01 03:13:00,109.159,109.159,109.149,109.154,81
USDJPY,2019-08-01 03:14:00,109.153,109.161,109.152,109.161,48
USDJPY,2019-08-01 03:15:00,109.162,109.170,109.160,109.170,88
USDJPY,2019-08-01 03:16:00,109.169,109.174,109.167,109.174,52
USDJPY,2019-08-01 03:17:00,109.173,109.174,109.162,109.164,70
USDJPY,2019-08-01 03:18:00,109.163,109.175,109.162,109.169,64
USDJPY,2019-08-01 03:19:00,109.168,109.184,109.168,109.179,77
USDJPY,2019-08-01 03:20:00,109.178,109.179,109.167,109.171,120
USDJPY,2019-08-01 03:21:00,109.172,109.191,109.172,109.186,93
USDJPY,2019-08-01 03:22:00,109.187,109.189,109.183,109.187,75
USDJPY,2019-08-01 03:23:00,109.188,109.208,109.187,109.205,123
USDJPY,2019-08-01 03:24:00,109.206,109.206,109.195,109.197,84
USDJPY,2019-08-01 03:25:00,109.196,109.199,109.191,109.199,40
USDJPY,2019-08-01 03:26:00,109.200,109.207,109.199,109.205,54
USDJPY,2019-08-01 03:27:00,109.206,109.207,109.198,109.199,107
USDJPY,2019-08-01 03:28:00,109.198,109.208,109.198,109.208,56
USDJPY,2019-08-01 03:29:00,109.207,109.210,109.200,109.202,47
USDJPY,2019-08-01 03:30:00,109.201,109.207,109.200,109.204,106
USDJPY,2019-08-01 03:31:00,109.203,109.204,109.197,109.197,58
USDJPY,2019-08-01 03:32:00,109.198,109.198,109.185,109.186,69
USDJPY,2019-08-01 03:33:00,109.185,109.193,109.182,109.193,90
USDJPY,2019-08-01 03:34:00,109.194,109.196,109.190,109.190,76
USDJPY,2019-08-01 03:35:00,109.191,109.197,109.186,109.192,87
USDJPY,2019-08-01 03:36:00,109.191,109.192,109.189,109.191,44
USDJPY,2019-08-01 03:37:00,109.192,109.197,109.189,109.197,57
USDJPY,2019-08-01 03:38:00,109.196,109.196,109.187,109.187,50
USDJPY,2019-08-01 03:39:00,109.186,109.194,109.186,109.192,73
USDJPY,2019-08-01 03:40:00,109.191,109.203,109.191,109.203,43
USDJPY,2019-08-01 03:41:00,109.202,109.203,109.191,109.191,52
USDJPY,2019-08-01 03:42:00,109.192,109.198,109.187,109.198,73
